id_parc,nom_usuel,code_insee,nom_commune,code_dept,code_reg,etat_parc,latitude,longitude
3802440,QUADRAN EOLIENNES CHAUSSEE BRUNHAUT 4,60336,LACHAUSSEE-DU-BOIS-D'ECU,60,32,En exploitation,49.55824,2.17247
3802440,QUADRAN EOLIENNES CHAUSSEE BRUNHAUT 4,60390,MAULERS,60,32,En exploitation,49.5477071,2.1662224
3802440,QUADRAN EOLIENNES CHAUSSEE BRUNHAUT 4,60518,PUITS LA VALLEE,60,32,En exploitation,49.5824077,2.1942295
3900259,TOTES ENERGIES,76153,CALLEVILLE-LES-DEUX-EGLISES,76,28,En exploitation,49.702597,1.020430452914698
3900259,TOTES ENERGIES,76700,TOTES,76,28,En exploitation,49.6792572,1.0471768
3900270,FERME EOLIENNE D'ENVRONVILLE (Engie Green),76236,ENVRONVILLE,76,28,En exploitation,49.6621985,0.6687624
3900563,PARC EOLIEN DU PAYS DE CAUX,76004,AMBRUMESNIL,76,28,En exploitation,49.8579786,0.9954325
3900566,AVESNES ET BOSC HYONS,76048,AVESNES EN BRAY,76,28,En exploitation,49.4698811,1.6727612
3900566,AVESNES ET BOSC HYONS,76124,BOSC-HYONS,76,28,En exploitation,49.4493934,1.6631416
3900584,Centrale éolienne de la Houssaye,76284,FRESNAY-LE-LONG,76,28,En exploitation,49.6476545,1.0953504
3900584,Centrale éolienne de la Houssaye,76369,LA HOUSSAYE-BERANGER,76,28,En exploitation,49.6317451,1.0828619
3900587,PLAINE DE L'ETANTOT,76602,SAINT-MACLOU-DE-FOLLEVILLE,76,28,En exploitation,49.6788336,1.1076874
3900587,PLAINE DE L'ETANTOT,76723,VASSONVILLE,76,28,En exploitation,49.6955314,1.091869
3901038,EDPR France Holding - Parc Eolien Trois Soeurs des Hauts Pas,76511,PREUSEVILLE,76,28,En exploitation,49.87012,1.51546
3901102,Parc éolien de GER,50200,GER,50,28,En exploitation,43.2525682,-0.0525885
3901376,Ferme eolienne d'Haucourt,76343,HAUCOURT,76,28,En exploitation,50.2484883,2.9542976
3901377,Ferme eolienne de la Friere,76295,GAILLEFONTAINE,76,28,En exploitation,49.6532345,1.6154137
3901383,PARC EOLIEN - Longueil Energies,76395,LONGUEIL,76,28,En exploitation,49.886782,0.9559305
3901383,PARC EOLIEN - Longueil Energies,76572,SAINT-DENIS-D'ACLON,76,28,En exploitation,49.8658693,0.9537009
3901497,PE D'AMFREVILLE-LES-CHAMPS,76006,AMFREVILLE LES CHAMPS,76,28,En exploitation,49.6972383,0.815775
3901625,PARC EOLIEN DE ROMAN (1er parc),27198,MESNILS-SUR-ITON,27,28,En exploitation,48.86120145,1.0917648517312748
5107257,Parc éolien Omissy 1,2355,GRICOURT,2,32,En exploitation,49.8894444,3.2452778
5107257,Parc éolien Omissy 1,2374,LEHAUCOURT,2,32,En exploitation,49.9205556,3.2805556
5107257,Parc éolien Omissy 1,2571,OMISSY,2,32,En exploitation,49.8783333,3.3127778
5107260,Parc Eolien de Beaurevoir,2057,BEAUREVOIR,2,32,En exploitation,49.9972222,3.3097222
5107261,PARC EOLIEN OMISSY 2,2374,LEHAUCOURT,2,32,En exploitation,49.9205556,3.2805556
5107261,PARC EOLIEN OMISSY 2,2571,OMISSY,2,32,En exploitation,49.8783333,3.3127778
5107263,Ferme Eolienne des Onze Muids SAS,2070,BERNOT,2,32,En exploitation,49.8694444,3.4991667
5107263,Ferme Eolienne des Onze Muids SAS,2376,HAUTEVILLE,2,32,En exploitation,50.2736375,2.573024
5107263,Ferme Eolienne des Onze Muids SAS,2511,MONTIGNY-EN-ARROUAISE,2,32,En exploitation,49.9066667,3.4769444
5107264,ENERGIE DIZY,2097,BONCOURT,2,32,En exploitation,49.62746,3.938614
5107264,ENERGIE DIZY,2264,DIZY LE GROS,2,32,En exploitation,49.637389,3.9919
5107265,Le vieux Moulin,2375,HAUTEVESNES,2,32,En exploitation,49.1094365,3.232019
5107265,Le vieux Moulin,62656,PIHEM,62,32,En exploitation,50.6827564,2.2132031
5107265,Le vieux Moulin,62702,REMILLY WIRQUIN,62,32,En exploitation,50.6674938,2.1643468
5107266,Parc éolien d'Autremencourt,2039,AUTREMENCOURT,2,32,En exploitation,49.705,3.7872222
5107266,Parc éolien d'Autremencourt,2248,CUIRIEUX,2,32,En exploitation,49.6806049,3.8182139
5107266,Parc éolien d'Autremencourt,2545,LA NEUVILLE-BOSMONT,2,32,En exploitation,49.7128505,3.8393285
5107268,Parc éolien Lislet 2,2433,LISLET,2,32,En exploitation,49.6854946,4.0223199
5107269,EDP Renewables France,2519,MONTLOUE,2,32,En exploitation,49.6737156,4.0712229
5107325,Ferme éolienne du Val de Noye 1,80494,LOUVRECHY,80,32,En exploitation,49.73298,2.39422
5107325,Ferme éolienne du Val de Noye 1,80758,THORY,80,32,En exploitation,49.7196028,2.4340243
5107362,SOCPE LE CHENE COURTEAU,80570,MOREUIL,80,32,En exploitation,49.7705466,2.486822
5107363,PARC EOLIEN DES TERRES DE L'ABBAYE,80570,MOREUIL,80,32,En exploitation,49.7705466,2.486822
5107364,Ferme eolienne de l'Epinette,80053,BALATRE,80,32,En exploitation,49.7093467,2.8655624
5107364,Ferme eolienne de l'Epinette,80393,GRUNY,80,32,En exploitation,49.7291954,2.8210712
5107364,Ferme eolienne de l'Epinette,80508,MARCHE ALLOUARDE,80,32,En exploitation,49.7274898,2.8668888
5107364,Ferme eolienne de l'Epinette,80669,RETHONVILLERS,80,32,En exploitation,49.7330342,2.8668461
5107367,PARC EOLIEN HOMBLEUX 1 EUROWATT,80442,HOMBLEUX,80,32,En exploitation,49.7390706,2.9864431
5107370,PARC EOLIEN STFRANCOIS-BORALEX(exINNOV),80023,ANDECHY,80,32,En exploitation,49.7148984,2.7090343
5107370,PARC EOLIEN STFRANCOIS-BORALEX(exINNOV),80232,DAMERY,80,32,En exploitation,49.7322475,2.7423682
5107370,PARC EOLIEN STFRANCOIS-BORALEX(exINNOV),80383,GOYENCOURT,80,32,En exploitation,49.72579,2.7640324
5107370,PARC EOLIEN STFRANCOIS-BORALEX(exINNOV),80803,VILLERS LES ROYE,80,32,En exploitation,49.7067396,2.7324661
5107372, Sole du Moulin vieux,80002,ABLAINCOURT PRESSOIR,80,32,En exploitation,49.8385922,2.8203883
5107373,La Solerie,80621,HYPERCOURT,80,32,En exploitation,49.80794985,2.858867025236652
5107373,La Solerie,80638,POTTE,80,32,En exploitation,49.7976326,2.9024658
5107377,SOCPE DE CHAMPS PERDUS,80415,HANGEST EN SANTERRE,80,32,En exploitation,49.7540304,2.6042103
5107378,PARC EOLIEN VOYENNES ENERGIES,80684,ROUY LE PETIT,80,32,En exploitation,49.7730024,2.9495446
5107378,PARC EOLIEN VOYENNES ENERGIES,80811,VOYENNES,80,32,En exploitation,49.7726259,2.9837625
5107379,LAUCOURT ENERGIES,80101,BEUVRAIGNES,80,32,En exploitation,49.6471585,2.7676352
5107379,LAUCOURT ENERGIES,80467,LAUCOURT,80,32,En exploitation,49.6745283,2.7580757
5107380,Centrale Eolienne Haute Borne THEOLIA,80105,BILLANCOURT,80,32,En exploitation,49.7365121,2.8946953
5107380,Centrale Eolienne Haute Borne THEOLIA,80139,BREUIL,80,32,En exploitation,49.7373109,2.9552861
5107380,Centrale Eolienne Haute Borne THEOLIA,80465,LANGUEVOISIN-QUIQUERY,80,32,En exploitation,49.7476535,2.9304343
5107383,Parc éolien de Caulières Eplessier Lamaronde (Bois Nanette et Bois Duvivier),80179,CAULIERES,80,32,En exploitation,49.77974,1.88859
5107383,Parc éolien de Caulières Eplessier Lamaronde (Bois Nanette et Bois Duvivier),80273,EPLESSIER,80,32,En exploitation,49.78304,1.95652
5107383,Parc éolien de Caulières Eplessier Lamaronde (Bois Nanette et Bois Duvivier),80460,LAMARONDE,80,32,En exploitation,49.80501,1.90054
5107384,PARC EOLIEN ENERTRAG AMIENOIS SCS,80119,BOUGAINVILLE,80,32,En exploitation,49.8699135,2.0432341
5107384,PARC EOLIEN ENERTRAG AMIENOIS SCS,80227,CROIXRAULT,80,32,En exploitation,49.7902365,1.9892909
5107384,PARC EOLIEN ENERTRAG AMIENOIS SCS,80357,FRESNOY-AU-VAL,80,32,En exploitation,49.8340884,2.0526207
5107385,SECE.OR SCS,80611,ORESMAUX,80,32,En exploitation,49.7701305,2.2723919
5107385,SECE.OR SCS,80724,SALEUX,80,32,En exploitation,49.8605488,2.2389702
5107386,Hangest,80416,HANGEST SUR SOMME,80,32,En exploitation,49.9802316,2.0652324
5107387,PARC EOLIEN DE BOISBERGUES,80108,BOISBERGUES,80,32,En exploitation,50.1561826,2.2297869
5107389,PARC EOLIEN DE CROIXRAULT-MOYENCOURT-LES-POIX,80227,CROIXRAULT,80,32,En exploitation,49.7902365,1.9892909
5107389,PARC EOLIEN DE CROIXRAULT-MOYENCOURT-LES-POIX,80577,MOYENCOURT-LES-POIX,80,32,En exploitation,49.8024902,2.0336963
5107390,Miroir 3,80241,DOMART EN PONTHIEU,80,32,En exploitation,50.0741656,2.1263174
5107393,PARC EOLIEN EDP RENEWABLES PROUVILLE 1,80642,PROUVILLE,80,32,En exploitation,50.14728,2.12513
5107396,CENTRALE EOLIENNE DE LA TOURETTE,80071,BEAUVAL,80,32,En exploitation,50.1059946,2.3301613
5107396,CENTRALE EOLIENNE DE LA TOURETTE,80168,CANDAS,80,32,En exploitation,50.1068897,2.2587844
5107396,CENTRALE EOLIENNE DE LA TOURETTE,80584,NAOURS,80,32,En exploitation,50.0341443,2.2748218
5107398,PARC EOLIEN DE LA CHAUDE VALLEE,80443,HORNOY LE BOURG,80,32,En exploitation,49.8461959,1.9013376
5107398,PARC EOLIEN DE LA CHAUDE VALLEE,80456,LAFRESGUIMONT ST MARTIN,80,32,En exploitation,49.8186147,1.8025511
5107399,PARC EOLIEN DE MORVILLERS,80573,MORVILLERS ST SATURNIN,80,32,En exploitation,49.781575,1.8260572
5107403,Ferme eolienne du Chene,80148,BUIGNY-LES-GAMACHES,80,32,En exploitation,50.0240613,1.5655478
5107403,Ferme eolienne du Chene,80373,GAMACHES,80,32,En exploitation,49.9855234,1.5557176
5107403,Ferme eolienne du Chene,80500,MAISNIERES,80,32,En exploitation,50.0154261,1.6175775
5107404,Ferme eolienne Arguel,80026,ARGUEL,80,32,En exploitation,49.8665256,1.8010488
5107405,BOUILLANCOURT,80120,BOUILLANCOURT EN SERY,80,32,En exploitation,49.9620776,1.6290665
5107406,Ferme eolienne Arguel,80022,ANDAINVILLE,80,32,En exploitation,49.8922868,1.7851926
5107406,Ferme eolienne Arguel,80356,FRESNOY ANDAINVILLE,80,32,En exploitation,49.9107402,1.7941978
5107406,Ferme eolienne Arguel,80709,SAINT-MAULVIS,80,32,En exploitation,49.9046329,1.8369612
5107407,PARC EOLIEN D'ALLERY,80019,ALLERY,80,32,En exploitation,49.9630501,1.8979861
5107408,PARC EOLIEN DE VRON,80815,VRON,80,32,En exploitation,50.3148324,1.7550267
5107410,PARC EOLIEN DE SAUCOURT ((WPO),80597,NIBAS,80,32,En exploitation,50.0993358,1.5882435
5107411,PARC EOLIEN DE SAINT RIQUIER 1,80133,BRAILLY CORNEHOTTE,80,32,En exploitation,50.21728,1.9594548
5107411,PARC EOLIEN DE SAINT RIQUIER 1,80396,GUESCHART,80,32,En exploitation,50.2389873,2.0114774
5107412,PETIT TERROIR 2,80096,BETHENCOURT SUR MER,80,32,En exploitation,50.0787397,1.5042525
5107412,PETIT TERROIR 2,80527,MENESLIES,80,32,En exploitation,50.0581661,1.502847
5107414,CENTRALE EOLIENNE LA PLAINE D'HOCQUELUS (CEHOC),80008,AIGNEVILLE,80,32,En exploitation,50.0332673,1.6183832
5107414,CENTRALE EOLIENNE LA PLAINE D'HOCQUELUS (CEHOC),80265,EMBREVILLE,80,32,En exploitation,50.0297627,1.5423383
5107414,CENTRALE EOLIENNE LA PLAINE D'HOCQUELUS (CEHOC),80360,FRESSENNEVILLE,80,32,En exploitation,50.0682037,1.5752081
5107415,Centrale Eolienne du Moulin de Froidure,80200,COCQUEREL,80,32,En exploitation,50.0441073,1.9487027
5107441,CECOM,80008,AIGNEVILLE,80,32,En exploitation,50.0332673,1.6183832
5107441,CECOM,80360,FRESSENNEVILLE,80,32,En exploitation,50.0682037,1.5752081
5107442,LES TROIS COMMUNES 1 & 2 ,80203,COLINCAMPS,80,32,En exploitation,50.1004291,2.6022372
5107442,LES TROIS COMMUNES 1 & 2 ,62733,SAILLY-AU-BOIS,62,32,En exploitation,50.1198681,2.5956782
5107444,PARC EOLIEN DU MONT DE TREME,80278,ERCHES,80,32,En exploitation,49.7231316,2.6698407
5107444,PARC EOLIEN DU MONT DE TREME,80395,GUERBIGNY,80,32,En exploitation,49.7000852,2.6612681
5107444,PARC EOLIEN DU MONT DE TREME,80822,WARSY,80,32,En exploitation,49.69894,2.64814
5107446,Goudelancourt Eolien,2350,GOUDELANCOURT LES PIERREPONT,2,32,En exploitation,49.6690326,3.8530924
5107453,SAS Parc éolien du Vilpion,2384,HOURY,2,32,En exploitation,49.7829687,3.8499277
5107453,SAS Parc éolien du Vilpion,2444,LUGNY,2,32,En exploitation,49.7816658,3.8087528
5107453,SAS Parc éolien du Vilpion,2681,SAINT-GOBERT,2,32,En exploitation,49.8016132,3.8149967
5107453,SAS Parc éolien du Vilpion,2742,THIERNU,2,32,En exploitation,49.7616667,3.7897222
5107453,SAS Parc éolien du Vilpion,2823,VOHARIES,2,32,En exploitation,49.7891667,3.7955556
5107473, Kerles,80002,ABLAINCOURT PRESSOIR,80,32,En exploitation,49.8385922,2.8203883
5107473, Kerles,80186,CHAULNES,80,32,En exploitation,49.8185412,2.7993371
5107473, Kerles,80789,VERMANDOVILLERS,80,32,En exploitation,49.84937,2.774983
5107474,EPIVENT BERNES ET EXTENSION,80088,BERNES,80,32,En exploitation,49.90874,3.09737
5107475,Pays Neslois,80474,LICOURT,80,32,En exploitation,49.8245851,2.8965201
5107475,Pays Neslois,80568,MORCHAIN,80,32,En exploitation,49.8030406,2.9135146
5107475,Pays Neslois,80701,SAINT-CHRIST-BRIOST,80,32,En exploitation,49.8531486,2.9299082
5107476,Mont d'Origny et extension,2503,MONT-D'ORIGNY,2,32,En exploitation,49.842125,3.4992201
5107476,Mont d'Origny et extension,2575,ORIGNY-SAINTE-BENOITE,2,32,En exploitation,49.8399408,3.4879558
5107480,Centrale Eolienne de Fond de Fresnes,80354,FRESNES-TILLOLOY,80,32,En exploitation,49.9858372,1.7696472
5107480,Centrale Eolienne de Fond de Fresnes,80710,ST MAXENT,80,32,En exploitation,50.0039163,1.7318228
5107485,Parc éolien des Loups,80442,HOMBLEUX,80,32,En exploitation,49.7390706,2.9864431
5107499,SAINT PIERREMONT,2375,HAUTEVESNES,2,32,En exploitation,49.1094365,3.232019
5107499,SAINT PIERREMONT,2689,ST PIERREMONT,2,32,En exploitation,49.722333,3.8820725
5107506,Ferme eolienne du Cavaleu,80360,FRESSENNEVILLE,80,32,En exploitation,50.0682037,1.5752081
5107513,PARC EOLIEN  Santerre Energies,80415,HANGEST EN SANTERRE,80,32,En exploitation,49.7540304,2.6042103
5107513,PARC EOLIEN  Santerre Energies,80628,LE PLESSIER-ROZAINVILLERS,80,32,En exploitation,49.752435,2.5538052
5107513,PARC EOLIEN  Santerre Energies,80545,MEZIERES-EN-SANTERRE,80,32,En exploitation,49.7873981,2.5550564
5107514,Parc Eolien Clémentine,80043,AUTHIE,80,32,En exploitation,50.1214642,2.488267
5107514,Parc Eolien Clémentine,80493,LOUVENCOURT,80,32,En exploitation,50.0942011,2.4993596
5107514,Parc Eolien Clémentine,80777,VAUCHELLES-LES-AUTHIE,80,32,En exploitation,50.095571,2.4739438
5107515,PARC EOLIEN INNOVENT EPLESSIER THIEULLOY,80273,EPLESSIER,80,32,En exploitation,49.78304,1.95652
5107515,PARC EOLIEN INNOVENT EPLESSIER THIEULLOY,80754,THIEULLOY L ABBAYE,80,32,En exploitation,49.8249258,1.9460061
5107516,LE GRAND CHAMP,80100,BETTENCOURT ST OUEN,80,32,En exploitation,50.0249715,2.1102995
5107516,LE GRAND CHAMP,80711,SAINT-OUEN,80,32,En exploitation,50.03683,2.1223737
5107517,PARC EOLIEN ENERGIE 06 (WPD WINDMANAGER),80723,SAISSEVAL,80,32,En exploitation,49.8949866,2.1126148
5107518,Parc eolien Maisnieres II (CN'AIR),80362,FRETTEMEULE,80,32,En exploitation,50.0104922,1.6422101
5107518,Parc eolien Maisnieres II (CN'AIR),80500,MAISNIERES,80,32,En exploitation,50.0154261,1.6175775
5107519,Ferme eolienne Arguel,80022,ANDAINVILLE,80,32,En exploitation,49.8922868,1.7851926
5107519,Ferme eolienne Arguel,80026,ARGUEL,80,32,En exploitation,49.8665256,1.8010488
5107519,Ferme eolienne Arguel,80356,FRESNOY ANDAINVILLE,80,32,En exploitation,49.9107402,1.7941978
5107519,Ferme eolienne Arguel,80709,SAINT-MAULVIS,80,32,En exploitation,49.9046329,1.8369612
5107521,Ferme eolienne de Gros Jacques,80714,ST QUENTIN LA MOTTE CROIX AU BAILLY,80,32,En exploitation,50.0735315,1.4525575
5107522,EOLE SAINT-QUENTIN NORD,2420,LESDINS,2,32,En exploitation,49.8975,3.3280556
5107522,EOLE SAINT-QUENTIN NORD,2571,OMISSY,2,32,En exploitation,49.8783333,3.3127778
5107523,SAS Éole Plateau d?Andigny,2760,LA VALLEE-MULATRE,2,32,En exploitation,50.0219444,3.5602778
5107523,SAS Éole Plateau d?Andigny,2488,MOLAIN,2,32,En exploitation,50.0316667,3.5352778
5107523,SAS Éole Plateau d?Andigny,39336,MOLAIN,39,27,En exploitation,50.0316667,3.5352778
5107523,SAS Éole Plateau d?Andigny,2683,ST MARTIN RIVIERE,2,32,En exploitation,50.0437046,3.539723
5107523,SAS Éole Plateau d?Andigny,2769,VAUX ANDIGNY,2,32,En exploitation,50.0227447,3.5143813
5107527,EOLE ARROUAISE,2057,BEAUREVOIR,2,32,En exploitation,49.9972222,3.3097222
5107527,EOLE ARROUAISE,2500,MONTBREHAIN,2,32,En exploitation,49.9676795,3.3508291
5107529,Parc éolien de Haute Picardie,80409,HALLU,80,32,En exploitation,49.79271,2.78766
5107529,Parc éolien de Haute Picardie,80646,PUNCHY,80,32,En exploitation,49.7919535,2.8094467
5107530,PARC EOLIEN DU PETIT ARBRE,80432,HERLEVILLE,80,32,En exploitation,49.86181,2.75124
5107530,PARC EOLIEN DU PETIT ARBRE,80481,LIHONS,80,32,En exploitation,49.839208,2.744672
5107530,PARC EOLIEN DU PETIT ARBRE,80781,VAUVILLERS,80,32,En exploitation,49.848378,2.7040422
5107531,PARC EOLIEN BOIS GUILLAUME (ENERTRAG),80685,ROYE,80,32,En exploitation,49.6986186,2.7930755
5107538,PARC EOLIEN DU CHEMIN BLANC,80685,ROYE,80,32,En exploitation,49.6986186,2.7930755
5107539,PARC EOLIEN VAUVILLERS 2,80342,FRAMERVILLE RAINECOURT,80,32,En exploitation,49.8625548,2.7152542
5107539,PARC EOLIEN VAUVILLERS 2,80432,HERLEVILLE,80,32,En exploitation,49.86181,2.75124
5107539,PARC EOLIEN VAUVILLERS 2,80481,LIHONS,80,32,En exploitation,49.839208,2.744672
5107539,PARC EOLIEN VAUVILLERS 2,80781,VAUVILLERS,80,32,En exploitation,49.848378,2.7040422
5107540,PARC EOLIEN DU COQUELICOT 2 (H2AIR),80549,MIRAUMONT,80,32,En exploitation,50.0923125,2.7296963
5107543,La Neuville Bosmont,2248,CUIRIEUX,2,32,En exploitation,49.6806049,3.8182139
5107543,La Neuville Bosmont,2545,LA NEUVILLE-BOSMONT,2,32,En exploitation,49.7128505,3.8393285
5107553,LHI GREEN INFRASTRUCTURE II WIND FRANKRE,2439,LES SEPTVALLONS,2,32,En exploitation,49.3555572,3.653669626210632
5107557,PARC EOLIEN DE HOMBLEUX 2,80442,HOMBLEUX,80,32,En exploitation,49.7390706,2.9864431
5107558,QUINT,80315,FLERS SUR NOYE,80,32,En exploitation,49.7326506,2.2536087
5107558,QUINT,80349,FRANSURES,80,32,En exploitation,49.7131376,2.2314046
5107558,QUINT,80469,LAWARDE-MAUGER-L'HORTOY,80,32,En exploitation,49.7078024,2.2780538
5107559,PARC EOLIEN FE de QUESNOY SUR AIRAINES 3,80655,QUESNOY SUR AIRAINES,80,32,En exploitation,49.9566263,1.990594
5107581,PARC EOLIEN DE LIHUS SAS,60365,LIHUS,60,32,En exploitation,49.6053198,2.0442045
5107582,Sommereux,60136,CEMPUIS,60,32,En exploitation,49.6579776,1.991165
5107582,Sommereux,60622,SOMMEREUX,60,32,En exploitation,49.6789485,1.9920365
5107583,SAS PARC EOLIEN D'HETOMESNIL,60314,HETOMESNIL,60,32,En exploitation,49.6261021,2.0327929
5107584,CHAMP VERT brouchy,80144,BROUCHY,80,32,En exploitation,49.7175452,3.0982693
5107584,CHAMP VERT brouchy,60693,VILLESELVE,60,32,En exploitation,49.6975572,3.1121418
5107586,Parc éolien ronchois 1,76199,CRIQUIERS,76,28,En exploitation,49.6747176,1.7078545
5107586,Parc éolien ronchois 1,60347,LANNOY CUILLERE,60,32,En exploitation,49.7040681,1.7418349
5107587,PARC EOLIEN DE BRETEUIL,60104,BRETEUIL,60,32,En exploitation,49.6329792,2.2939649
5107587,PARC EOLIEN DE BRETEUIL,60486,PAILLART,60,32,En exploitation,49.666702,2.3240272
5107589,PARC EOLIEN DE NOYERS ST MARTIN,60470,NOYERS ST MARTIN,60,32,En exploitation,49.5520222,2.262525
5107589,PARC EOLIEN DE NOYERS ST MARTIN,60634,THIEUX,60,32,En exploitation,49.5431349,2.3151218
5107592,SOCIETE PARC EOLIEN DE BONNEUIL,60082,BONNEUIL LES EAUX,60,32,En exploitation,49.6786736,2.2338176
5107593,Parc éolien de Saint-André,60565,ST ANDRE FARIVILLERS,60,32,En exploitation,49.5862014,2.2923176
5107595,ENERTRAG PICARDIE VERTE III,60178,CREVECOEUR LE GRAND,60,32,En exploitation,49.611,2.08184
5107595,ENERTRAG PICARDIE VERTE III,60253,FRANCASTEL,60,32,En exploitation,49.5896523,2.1490377
5107595,ENERTRAG PICARDIE VERTE III,60673,VIEFVILLERS,60,32,En exploitation,49.61276,2.12872
5107596,SECE Campremy I,60085,BONVILLERS,60,32,En exploitation,49.5890253,2.3533325
5107596,SECE Campremy I,60123,CAMPREMY,60,32,En exploitation,49.5713978,2.3105996
5107598,Ferme eolienne la Croisette,60017,ANSAUVILLERS,60,32,En exploitation,49.5657757,2.3873322
5107598,Ferme eolienne la Croisette,60268,GANNES,60,32,En exploitation,49.5692826,2.4224369
5107598,Ferme eolienne la Croisette,60522,QUINQUEMPOIX,60,32,En exploitation,49.55134,2.4260908
5107598,Ferme eolienne la Croisette,60581,ST JUST EN CHAUSSEE,60,32,En exploitation,49.5052334,2.4337604
5107602,QUADRANSARL EOLIENNES CHAUSSEE BRUNEHAUT,60299,HARDIVILLERS,60,32,En exploitation,49.6164088,2.2220681
5107603,SARL EOLIENNES DELA CHAUSSEE BRUNEHAUT 3,60372,LUCHY,60,32,En exploitation,49.5542381,2.1186662
5107603,SARL EOLIENNES DELA CHAUSSEE BRUNEHAUT 3,60442,MUIDORGE,60,32,En exploitation,49.5318784,2.1381522
5107604,PICARDIE VERTE II,60194,DARGIES,60,32,En exploitation,49.7019939,1.9898848
5107606,Parc eolien de Puchot,60194,DARGIES,60,32,En exploitation,49.7019939,1.9898848
5107606,Parc eolien de Puchot,60622,SOMMEREUX,60,32,En exploitation,49.6789485,1.9920365
5107613,PARC EOLIEN FERME EOLIENNE HAUTS PRES,60035,AVRICOURT,60,32,En exploitation,49.65582,2.8608768
5107613,PARC EOLIEN FERME EOLIENNE HAUTS PRES,60124,CANDOR,60,32,En exploitation,49.626539,2.8935199
5107613,PARC EOLIEN FERME EOLIENNE HAUTS PRES,60204,ECUVILLY,60,32,En exploitation,49.6499301,2.9208943
5107617,SAS EOLE DE LA HAUTE SOMME,80275,EQUANCOURT,80,32,En exploitation,50.0356987,3.0199009
5107617,SAS EOLE DE LA HAUTE SOMME,80298,ETRICOURT-MANANCOURT,80,32,En exploitation,50.0353437,2.9869171
5107617,SAS EOLE DE LA HAUTE SOMME,80552,MOISLAINS,80,32,En exploitation,49.9892442,2.9651447
5107617,SAS EOLE DE LA HAUTE SOMME,80601,NURLU,80,32,En exploitation,50.005931,3.0199187
5107618,PARC EOLIEN DU MELIER,80061,BEAUCAMPS-LE-JEUNE,80,32,En exploitation,49.8167506,1.7728961
5107618,PARC EOLIEN DU MELIER,80456,LAFRESGUIMONT ST MARTIN,80,32,En exploitation,49.8186147,1.8025511
